client_id,campaign,pdays,previous,poutcome,outcome
5451,5,96,0,failure,no
5452,8,4,0,failure,no
5453,3,149,0,nonexistent,no
5454,4,171,0,nonexistent,no
5455,9,39,0,nonexistent,no
5456,0,38,1,nonexistent,no
5457,4,241,0,nonexistent,no
5458,6,35,0,nonexistent,no
5459,8,213,0,nonexistent,no
5460,0,193,1,nonexistent,no
5461,9,62,0,nonexistent,no
5462,3,89,0,nonexistent,no
5463,0,226,1,nonexistent,no
5464,2,100,0,nonexistent,no
5465,5,246,1,nonexistent,no
5466,5,181,1,nonexistent,no
5467,7,222,1,nonexistent,no
5468,5,109,1,nonexistent,no
5469,0,146,0,nonexistent,no
5470,2,61,1,nonexistent,no
5471,9,151,1,nonexistent,yes
5472,7,218,0,failure,no
5473,9,224,0,nonexistent,no
5474,3,130,1,nonexistent,no
5475,1,154,0,nonexistent,no
5476,3,157,1,failure,no
5477,6,224,0,failure,no
5478,3,194,1,nonexistent,no
5479,4,188,1,nonexistent,no
5480,2,110,0,nonexistent,no
5481,7,48,0,nonexistent,no
5482,9,255,1,failure,no
5483,4,52,1,nonexistent,no
5484,0,143,0,nonexistent,no
5485,7,136,0,nonexistent,no
5486,7,164,1,nonexistent,no
5487,1,10,1,nonexistent,yes
5488,2,33,1,nonexistent,no
5489,8,131,0,nonexistent,no
5490,6,131,0,nonexistent,no
5491,4,60,0,nonexistent,yes
5492,5,184,1,nonexistent,no
5493,8,140,1,nonexistent,no
5494,0,191,1,nonexistent,yes
5495,0,119,0,nonexistent,no
5496,5,190,1,nonexistent,no
5497,2,6,0,nonexistent,no
5498,3,253,1,nonexistent,no
5499,5,39,1,nonexistent,no
5500,0,1,0,nonexistent,no
5501,0,211,1,nonexistent,no
5502,3,2,0,nonexistent,no
5503,7,79,1,nonexistent,no
5504,4,103,1,nonexistent,no
5505,0,242,1,nonexistent,no
5506,3,188,1,nonexistent,no
5507,4,202,0,nonexistent,no
5508,6,199,0,nonexistent,no
5509,9,218,1,success,no
5510,4,58,0,nonexistent,no
5511,8,161,0,nonexistent,no
5512,0,44,1,nonexistent,yes
5513,8,169,0,failure,no
5514,6,250,0,failure,no
5515,0,104,0,nonexistent,no
5516,7,203,1,nonexistent,no
5517,3,112,0,nonexistent,no
5518,6,145,1,nonexistent,no
5519,7,108,0,nonexistent,no
5520,1,255,0,nonexistent,no
5521,1,183,0,nonexistent,no
5522,3,195,0,nonexistent,yes
5523,3,247,0,nonexistent,no
5524,9,149,0,nonexistent,yes
5525,6,75,0,nonexistent,no
5526,4,128,1,nonexistent,no
5527,4,160,1,nonexistent,no
5528,7,54,1,nonexistent,no
5529,7,249,0,nonexistent,yes
5530,4,256,0,nonexistent,no
5531,1,192,0,nonexistent,no
5532,9,223,1,nonexistent,no
5533,2,176,1,failure,no
5534,6,77,0,nonexistent,yes
5535,0,250,0,nonexistent,no
5536,2,55,1,nonexistent,no
5537,8,128,1,nonexistent,no
5538,1,188,1,nonexistent,no
5539,4,142,0,nonexistent,no
5540,0,192,0,nonexistent,no
5541,0,180,0,nonexistent,no
5542,5,171,1,nonexistent,no
5543,9,107,1,nonexistent,no
5544,8,94,0,nonexistent,no
5545,5,119,1,failure,yes
5546,3,38,1,nonexistent,no
5547,3,36,1,nonexistent,no
5548,8,125,0,nonexistent,no
5549,2,79,1,nonexistent,no
5550,5,73,1,nonexistent,no
5551,7,256,0,nonexistent,no
5552,8,106,0,nonexistent,no
5553,3,66,1,nonexistent,no
5554,3,224,0,nonexistent,yes
5555,5,135,1,nonexistent,no
5556,6,175,0,nonexistent,no
5557,3,114,0,nonexistent,no
5558,8,226,1,nonexistent,no
5559,6,31,1,failure,no
5560,0,213,1,nonexistent,no
5561,5,3,1,nonexistent,no
5562,2,71,0,nonexistent,no
5563,4,78,1,nonexistent,no
5564,8,106,1,nonexistent,no
5565,8,64,1,nonexistent,no
5566,4,146,1,nonexistent,no
5567,7,121,1,nonexistent,no
5568,3,186,0,nonexistent,no
5569,9,137,0,failure,no
5570,1,118,0,nonexistent,no
5571,0,169,1,nonexistent,no
5572,5,17,0,failure,no
5573,7,108,0,nonexistent,no
5574,8,96,1,nonexistent,no
5575,6,113,0,nonexistent,no
5576,1,164,0,failure,no
5577,6,27,0,nonexistent,no
5578,0,138,0,nonexistent,no
5579,8,58,1,failure,no
5580,1,9,1,nonexistent,no
5581,4,236,0,nonexistent,no
5582,0,95,0,nonexistent,no
5583,0,82,0,nonexistent,no
5584,0,31,1,success,no
5585,5,89,0,nonexistent,no
5586,0,187,0,nonexistent,no
5587,5,41,1,nonexistent,no
5588,1,123,0,nonexistent,no
5589,3,225,1,failure,no
5590,7,233,1,nonexistent,no
5591,8,166,1,nonexistent,no
5592,3,142,0,failure,no
5593,6,121,1,nonexistent,no
5594,1,57,0,nonexistent,no
5595,2,79,1,nonexistent,no
5596,5,126,1,nonexistent,no
5597,7,235,0,nonexistent,no
5598,3,43,0,nonexistent,no
5599,7,168,1,nonexistent,no
5600,2,152,0,failure,no
5601,1,101,0,nonexistent,no
5602,6,60,1,nonexistent,no
5603,2,34,0,nonexistent,no
5604,7,130,0,nonexistent,no
5605,0,253,0,success,yes
5606,3,41,0,nonexistent,yes
5607,9,25,0,nonexistent,no
5608,3,51,0,nonexistent,no
5609,8,11,0,nonexistent,no
5610,1,245,1,nonexistent,no
5611,2,153,1,nonexistent,yes
5612,4,43,0,nonexistent,no
5613,9,224,0,nonexistent,yes
5614,2,153,1,nonexistent,no
5615,6,115,0,nonexistent,no
5616,2,147,0,nonexistent,no
5617,3,11,1,nonexistent,no
5618,3,35,1,nonexistent,no
5619,2,248,0,nonexistent,no
5620,8,243,1,nonexistent,no
5621,0,181,1,nonexistent,no
5622,7,45,1,nonexistent,no
5623,5,124,1,nonexistent,no
5624,9,195,1,nonexistent,no
5625,3,150,1,nonexistent,no
5626,6,110,0,nonexistent,no
5627,6,65,0,nonexistent,no
5628,8,178,1,failure,no
5629,4,246,1,nonexistent,no
5630,7,46,0,nonexistent,no
5631,1,168,0,nonexistent,no
5632,5,219,0,nonexistent,yes
5633,2,132,1,success,yes
5634,6,108,0,nonexistent,no
5635,5,216,0,nonexistent,no
5636,9,209,0,nonexistent,no
5637,3,177,0,nonexistent,no
5638,6,139,0,nonexistent,no
5639,3,212,0,failure,no
5640,0,145,1,nonexistent,no
5641,6,71,0,nonexistent,no
5642,7,12,0,nonexistent,no
5643,8,205,1,nonexistent,no
5644,2,112,0,nonexistent,no
5645,6,102,0,failure,no
5646,1,178,0,nonexistent,no
5647,8,115,0,nonexistent,no
5648,2,188,0,nonexistent,no
5649,4,183,0,nonexistent,no
5650,4,113,1,nonexistent,no
5651,2,105,0,nonexistent,yes
5652,3,252,1,failure,no
5653,9,89,0,nonexistent,no
5654,6,158,0,nonexistent,no
5655,2,49,1,nonexistent,no
5656,8,247,1,nonexistent,no
5657,1,99,1,nonexistent,no
5658,5,30,1,nonexistent,no
5659,1,218,1,nonexistent,no
5660,0,149,1,nonexistent,yes
5661,3,148,1,nonexistent,yes
5662,9,58,1,nonexistent,no
5663,9,196,0,nonexistent,no
5664,7,199,0,nonexistent,no
5665,5,84,0,nonexistent,no
5666,6,173,1,nonexistent,no
5667,3,204,0,nonexistent,no
5668,6,231,1,nonexistent,no
5669,8,48,1,nonexistent,no
5670,8,68,0,nonexistent,no
5671,2,57,1,failure,no
5672,3,233,0,nonexistent,no
5673,9,125,0,nonexistent,no
5674,5,69,0,nonexistent,yes
5675,0,36,1,nonexistent,no
5676,6,104,1,nonexistent,no
5677,3,17,0,nonexistent,no
5678,9,210,1,nonexistent,no
5679,3,98,1,nonexistent,no
5680,4,82,1,nonexistent,no
5681,9,68,1,nonexistent,no
5682,5,147,0,nonexistent,no
5683,3,39,1,nonexistent,no
5684,7,222,1,nonexistent,no
5685,3,146,0,nonexistent,no
5686,8,30,1,nonexistent,no
5687,6,66,1,nonexistent,no
5688,0,20,0,nonexistent,no
5689,9,72,0,nonexistent,no
5690,4,102,1,nonexistent,yes
5691,3,191,1,nonexistent,no
5692,9,69,1,nonexistent,yes
5693,7,51,1,nonexistent,no
5694,2,101,0,nonexistent,no
5695,0,130,0,nonexistent,no
5696,7,166,1,success,yes
5697,5,174,0,nonexistent,no
5698,6,96,0,nonexistent,no
5699,4,46,1,nonexistent,no
5700,5,200,1,nonexistent,no
5701,4,28,1,nonexistent,no
5702,0,235,1,nonexistent,no
5703,9,11,1,nonexistent,no
5704,6,70,1,failure,no
5705,9,44,0,nonexistent,no
5706,1,76,1,nonexistent,no
5707,1,173,0,nonexistent,no
5708,0,187,0,nonexistent,no
5709,9,132,0,nonexistent,no
5710,6,202,1,failure,no
5711,4,223,1,success,yes
5712,7,129,0,nonexistent,no
5713,9,62,0,nonexistent,yes
5714,3,215,1,nonexistent,no
5715,9,233,0,nonexistent,no
5716,3,43,1,nonexistent,yes
5717,2,248,0,nonexistent,no
5718,3,171,0,nonexistent,no
5719,3,82,0,nonexistent,yes
5720,0,40,0,nonexistent,no
5721,2,98,1,nonexistent,no
5722,5,103,0,nonexistent,no
5723,0,98,1,nonexistent,no
5724,3,136,1,nonexistent,no
5725,9,224,0,nonexistent,no
5726,8,200,0,nonexistent,no
5727,0,225,0,nonexistent,no
5728,4,31,1,nonexistent,yes
5729,6,169,1,success,yes
5730,4,134,0,nonexistent,no
5731,2,60,0,nonexistent,yes
5732,9,205,1,nonexistent,no
5733,3,119,0,nonexistent,no
5734,6,18,1,failure,no
5735,5,155,0,nonexistent,no
5736,4,213,1,nonexistent,yes
5737,5,235,0,nonexistent,no
5738,9,125,0,nonexistent,no
5739,4,33,0,nonexistent,no
5740,9,38,1,nonexistent,no
5741,9,198,1,nonexistent,no
5742,6,81,0,nonexistent,no
5743,8,193,1,nonexistent,no
5744,6,10,0,nonexistent,no
5745,7,224,1,nonexistent,no
5746,4,208,0,nonexistent,no
5747,7,221,1,nonexistent,no
5748,5,234,1,failure,yes
5749,8,233,1,nonexistent,no
5750,0,9,0,nonexistent,no
5751,0,251,0,nonexistent,no
5752,1,159,0,success,yes
5753,3,106,1,nonexistent,no
5754,0,149,1,nonexistent,no
5755,6,197,1,nonexistent,no
5756,2,96,1,nonexistent,no
5757,9,171,1,nonexistent,no
5758,9,134,0,nonexistent,no
5759,3,74,0,nonexistent,no
5760,4,129,1,nonexistent,yes
5761,0,245,1,nonexistent,no
5762,6,70,0,nonexistent,no
5763,3,185,0,nonexistent,no
5764,6,218,0,nonexistent,yes
5765,6,219,1,nonexistent,no
5766,4,240,0,nonexistent,no
5767,9,232,1,nonexistent,no
5768,8,188,0,nonexistent,no
5769,2,168,0,nonexistent,no
5770,8,4,1,nonexistent,no
5771,5,65,1,nonexistent,no
5772,5,179,0,nonexistent,yes
5773,7,172,1,nonexistent,yes
5774,9,232,0,nonexistent,no
5775,2,144,1,nonexistent,no
5776,0,88,1,nonexistent,yes
5777,4,177,1,nonexistent,no
5778,4,206,0,failure,yes
5779,4,122,1,failure,no
5780,2,172,1,failure,yes
5781,5,187,1,success,no
5782,1,212,1,nonexistent,no
5783,5,24,1,nonexistent,no
5784,2,101,1,nonexistent,no
5785,3,1,0,failure,no
5786,0,181,1,nonexistent,no
5787,1,13,0,failure,yes
5788,7,24,0,nonexistent,yes
5789,1,15,0,nonexistent,no
5790,1,199,0,nonexistent,no
5791,5,76,0,nonexistent,no
5792,9,183,1,failure,no
5793,8,136,0,nonexistent,no
5794,3,149,0,nonexistent,no
5795,6,199,0,nonexistent,yes
5796,2,135,1,nonexistent,no
5797,1,159,0,nonexistent,no
5798,3,114,0,nonexistent,no
5799,5,175,0,nonexistent,no
5800,3,176,1,success,no
5801,3,149,1,nonexistent,no
5802,9,159,0,nonexistent,no
5803,0,89,0,failure,no
5804,5,183,1,nonexistent,no
5805,1,169,1,nonexistent,yes
5806,2,51,1,nonexistent,no
5807,7,55,1,failure,yes
5808,4,190,1,nonexistent,no
5809,3,56,0,nonexistent,no
5810,4,131,1,nonexistent,no
5811,6,90,0,nonexistent,no
5812,4,231,0,nonexistent,no
5813,3,256,1,nonexistent,no
5814,3,178,0,nonexistent,no
5815,3,11,1,nonexistent,no
5816,6,26,0,nonexistent,no
5817,9,0,0,failure,no
5818,8,206,1,failure,no
5819,4,60,1,nonexistent,no
5820,5,242,0,nonexistent,no
5821,3,42,1,nonexistent,no
5822,8,236,1,nonexistent,no
5823,2,158,1,nonexistent,no
5824,7,17,0,nonexistent,no
5825,7,197,0,nonexistent,no
5826,8,196,1,nonexistent,no
5827,8,167,1,nonexistent,no
5828,1,189,0,nonexistent,no
5829,5,20,0,nonexistent,no
5830,1,204,0,nonexistent,no
5831,7,39,1,nonexistent,no
5832,6,251,0,nonexistent,yes
5833,4,99,0,success,yes
5834,8,181,0,nonexistent,no
5835,7,1,0,nonexistent,no
5836,8,61,1,nonexistent,no
5837,3,154,0,nonexistent,no
5838,2,185,1,nonexistent,no
5839,0,88,0,nonexistent,no
5840,3,153,0,nonexistent,no
5841,7,5,1,nonexistent,no
5842,5,115,1,nonexistent,no
5843,2,10,1,nonexistent,no
5844,0,234,1,nonexistent,no
5845,3,225,1,nonexistent,no
5846,0,48,1,nonexistent,no
5847,1,65,0,nonexistent,no
5848,8,115,1,nonexistent,no
5849,3,215,0,nonexistent,no
5850,2,64,0,nonexistent,no
5851,6,204,1,nonexistent,no
5852,6,94,1,nonexistent,no
5853,0,27,0,nonexistent,no
5854,7,80,1,failure,no
5855,9,202,0,nonexistent,no
5856,1,78,1,nonexistent,no
5857,2,97,0,nonexistent,no
5858,0,31,0,nonexistent,no
5859,8,217,1,nonexistent,no
5860,5,41,0,nonexistent,no
5861,5,21,1,nonexistent,no
5862,4,219,1,nonexistent,no
5863,0,193,0,nonexistent,no
5864,0,115,0,nonexistent,yes
5865,8,11,0,success,yes
5866,6,120,0,nonexistent,no
5867,1,40,0,nonexistent,yes
5868,1,3,1,nonexistent,no
5869,5,72,0,nonexistent,no
5870,8,209,0,nonexistent,yes
5871,5,254,1,nonexistent,no
5872,6,197,0,failure,no
5873,2,235,1,nonexistent,no
5874,7,39,1,nonexistent,no
5875,7,145,1,nonexistent,no
5876,1,166,1,nonexistent,no
5877,9,95,1,nonexistent,no
5878,6,165,1,nonexistent,no
5879,8,74,1,nonexistent,no
5880,7,122,1,nonexistent,no
5881,0,256,0,nonexistent,no
5882,0,256,1,failure,no
5883,3,86,1,nonexistent,no
5884,8,75,0,nonexistent,no
5885,5,229,1,nonexistent,no
5886,5,91,1,nonexistent,no
5887,0,17,0,nonexistent,no
5888,2,25,1,nonexistent,no
5889,9,5,1,failure,no
5890,7,29,0,nonexistent,no
5891,5,207,1,nonexistent,no
5892,2,172,0,nonexistent,no
5893,0,19,0,nonexistent,no
5894,4,11,0,nonexistent,no
5895,8,95,0,nonexistent,no
5896,9,21,1,nonexistent,no
5897,1,112,1,nonexistent,no
5898,9,41,0,nonexistent,no
5899,4,207,1,nonexistent,no
5900,8,84,1,nonexistent,no
5901,3,155,0,failure,no
5902,8,62,0,nonexistent,yes
5903,7,10,0,nonexistent,no
5904,9,114,0,nonexistent,no
5905,9,200,1,nonexistent,no
5906,2,41,1,nonexistent,no
5907,6,144,1,nonexistent,no
5908,0,177,1,nonexistent,no
5909,4,208,0,nonexistent,no
5910,2,143,1,nonexistent,no
5911,7,115,0,nonexistent,no
5912,7,13,1,nonexistent,no
5913,0,197,0,success,yes
5914,1,226,0,failure,no
5915,7,205,0,nonexistent,no
5916,7,227,0,nonexistent,yes
5917,9,130,1,nonexistent,no
5918,0,120,0,nonexistent,no
5919,2,94,0,nonexistent,no
5920,3,138,1,failure,yes
5921,5,174,0,nonexistent,no
5922,9,33,1,nonexistent,no
5923,0,89,1,failure,no
5924,3,91,0,nonexistent,yes
5925,1,31,1,nonexistent,no
5926,5,148,0,nonexistent,no
5927,4,55,1,nonexistent,no
5928,4,4,0,nonexistent,no
5929,1,219,0,nonexistent,no
5930,4,157,1,nonexistent,no
5931,7,68,0,nonexistent,no
5932,3,109,0,nonexistent,no
5933,6,175,0,nonexistent,yes
5934,1,216,0,nonexistent,no
5935,1,53,0,failure,yes
5936,8,104,0,nonexistent,no
5937,7,20,1,nonexistent,yes
5938,3,110,0,nonexistent,no
5939,9,223,0,nonexistent,no
5940,2,152,1,nonexistent,no
5941,8,5,1,failure,yes
5942,9,159,0,nonexistent,no
5943,1,77,0,nonexistent,no
5944,2,93,1,nonexistent,no
5945,3,144,0,nonexistent,no
5946,3,100,1,nonexistent,no
5947,8,185,1,nonexistent,no
5948,7,124,1,nonexistent,no
5949,8,183,1,nonexistent,no
5950,8,164,0,nonexistent,no
5951,9,227,1,nonexistent,no
5952,2,223,1,nonexistent,no
5953,6,209,1,nonexistent,yes
5954,7,216,0,nonexistent,no
5955,7,123,0,nonexistent,no
5956,0,115,1,nonexistent,no
5957,0,79,1,success,no
5958,6,174,1,nonexistent,no
5959,1,255,1,nonexistent,no
5960,0,78,0,nonexistent,no
5961,9,160,0,nonexistent,no
5962,2,256,0,failure,no
5963,3,135,0,nonexistent,no
5964,3,194,0,failure,no
5965,2,157,1,nonexistent,no
5966,2,39,1,success,yes
5967,0,246,1,nonexistent,yes
5968,2,73,0,nonexistent,no
5969,5,239,0,nonexistent,no
5970,5,23,0,success,yes
5971,7,110,1,failure,no
5972,9,27,0,nonexistent,no
5973,2,94,0,nonexistent,no
5974,1,246,0,nonexistent,no
5975,9,127,0,nonexistent,no
5976,7,52,0,nonexistent,no
5977,1,206,0,nonexistent,no
5978,5,242,1,nonexistent,no
5979,3,118,0,success,yes
5980,5,2,0,nonexistent,no
5981,1,105,0,nonexistent,no
5982,8,221,1,success,no
5983,9,159,0,failure,yes
5984,8,15,1,nonexistent,no
5985,7,176,0,failure,no
5986,0,238,0,success,yes
5987,7,223,0,nonexistent,no
5988,9,89,0,nonexistent,no
5989,8,175,0,nonexistent,no
5990,5,148,0,failure,no
5991,5,105,0,success,yes
5992,3,38,0,failure,no
5993,8,194,1,nonexistent,yes
5994,2,255,1,nonexistent,no
5995,5,256,1,nonexistent,no
5996,5,17,1,nonexistent,no
5997,3,167,0,nonexistent,no
5998,8,181,1,nonexistent,no
5999,6,112,0,nonexistent,no
6000,9,106,0,nonexistent,no
6001,6,152,1,nonexistent,no
6002,7,10,0,nonexistent,no
6003,5,106,0,nonexistent,no
6004,4,66,1,nonexistent,no
6005,2,163,0,nonexistent,no
6006,7,212,1,nonexistent,no
6007,6,177,1,nonexistent,no
6008,9,230,0,nonexistent,no
6009,1,238,1,nonexistent,no
6010,5,101,0,nonexistent,no
6011,7,91,0,nonexistent,no
6012,3,156,1,nonexistent,no
6013,9,135,0,nonexistent,no
6014,7,235,1,nonexistent,no
6015,0,47,1,nonexistent,no
6016,0,79,0,nonexistent,no
6017,6,78,1,nonexistent,no
6018,5,69,1,nonexistent,no
6019,9,18,1,nonexistent,no
6020,2,128,1,nonexistent,no
6021,1,96,0,nonexistent,no
6022,4,184,0,nonexistent,no
6023,9,230,0,nonexistent,no
6024,6,201,0,nonexistent,no
6025,8,207,0,nonexistent,no
6026,6,122,0,nonexistent,no
6027,9,8,0,nonexistent,no
6028,4,67,0,nonexistent,no
6029,1,19,0,nonexistent,no
6030,1,122,1,nonexistent,no
6031,0,156,1,nonexistent,no
6032,1,1,0,nonexistent,yes
6033,4,219,1,nonexistent,no
6034,3,80,0,nonexistent,no
6035,7,90,1,nonexistent,no
6036,7,120,0,failure,no
6037,5,111,1,nonexistent,yes
6038,4,73,1,nonexistent,no
6039,2,247,0,nonexistent,no
6040,5,248,0,nonexistent,no
6041,6,139,0,nonexistent,no
6042,3,16,1,nonexistent,no
6043,9,54,0,nonexistent,no
6044,4,7,1,nonexistent,no
6045,1,226,0,nonexistent,no
6046,9,240,0,nonexistent,no
6047,4,247,0,nonexistent,no
6048,5,51,0,nonexistent,no
6049,7,28,1,nonexistent,no
6050,6,195,0,nonexistent,no
6051,1,155,1,nonexistent,no
6052,2,119,0,success,yes
6053,6,27,1,nonexistent,no
6054,2,91,1,nonexistent,no
6055,6,37,0,nonexistent,no
6056,5,103,1,nonexistent,no
6057,7,230,0,nonexistent,no
6058,8,62,0,nonexistent,no
6059,7,26,0,nonexistent,no
6060,7,20,1,nonexistent,no
6061,1,177,1,nonexistent,no
6062,9,47,0,nonexistent,yes
6063,8,157,1,nonexistent,no
6064,8,51,1,nonexistent,yes
6065,7,106,1,nonexistent,no
6066,6,12,1,success,yes
6067,9,52,0,nonexistent,no
6068,5,52,0,nonexistent,no
6069,8,244,1,nonexistent,no
6070,6,28,0,nonexistent,no
6071,7,63,1,nonexistent,no
6072,6,217,1,nonexistent,no
6073,4,4,0,nonexistent,no
6074,7,83,0,nonexistent,no
6075,1,15,1,nonexistent,no
6076,8,90,1,nonexistent,no
6077,0,155,0,nonexistent,no
6078,8,166,1,failure,no
6079,2,100,0,nonexistent,no
6080,3,30,1,failure,no
6081,9,210,1,nonexistent,no
6082,0,131,0,nonexistent,no
6083,3,111,0,failure,no
6084,1,136,1,nonexistent,no
6085,3,137,0,nonexistent,no
6086,1,87,1,nonexistent,yes
6087,8,154,1,nonexistent,no
6088,4,239,0,failure,no
6089,1,75,0,failure,no
6090,3,184,0,nonexistent,no
6091,7,51,1,nonexistent,no
6092,6,185,1,nonexistent,no
6093,6,146,1,nonexistent,no
6094,4,60,1,nonexistent,no
6095,7,174,1,nonexistent,no
6096,6,169,0,failure,no
6097,7,248,1,nonexistent,no
6098,9,212,0,nonexistent,no
6099,7,7,0,nonexistent,no
6100,9,119,1,nonexistent,no
6101,1,230,1,nonexistent,yes
6102,3,50,0,failure,yes
6103,2,158,0,nonexistent,no
6104,5,174,0,failure,no
6105,8,97,0,nonexistent,yes
6106,0,180,0,nonexistent,no
6107,0,47,1,nonexistent,no
6108,9,28,0,nonexistent,no
6109,8,18,0,failure,no
6110,8,200,1,nonexistent,no
6111,4,16,1,nonexistent,no
6112,1,96,1,nonexistent,no
6113,6,236,1,nonexistent,no
6114,9,181,1,nonexistent,no
6115,2,151,0,nonexistent,no
6116,0,49,0,nonexistent,no
6117,7,13,0,failure,no
6118,4,93,1,failure,no
6119,7,214,0,nonexistent,no
6120,9,29,1,failure,yes
6121,3,222,1,nonexistent,no
6122,4,125,1,nonexistent,no
6123,5,114,1,nonexistent,no
6124,5,66,1,failure,no
6125,4,51,0,nonexistent,no
6126,7,208,1,nonexistent,no
6127,8,148,0,nonexistent,no
6128,1,235,1,nonexistent,no
6129,0,178,0,nonexistent,no
6130,4,146,0,nonexistent,no
6131,6,198,1,nonexistent,no
6132,3,252,0,nonexistent,yes
6133,2,88,1,nonexistent,no
6134,4,129,1,nonexistent,yes
6135,8,100,1,nonexistent,no
6136,9,28,1,nonexistent,no
6137,9,62,0,nonexistent,no
6138,1,237,1,success,yes
6139,7,56,1,nonexistent,no
6140,0,47,1,failure,no
6141,4,11,1,nonexistent,no
6142,4,228,0,failure,no
6143,7,248,1,nonexistent,no
6144,5,59,0,nonexistent,no
6145,9,20,0,nonexistent,no
6146,1,3,1,nonexistent,no
6147,8,160,1,nonexistent,no
6148,5,240,1,nonexistent,no
6149,6,145,0,nonexistent,no
6150,4,107,1,nonexistent,no
6151,8,55,0,nonexistent,no
6152,5,196,1,nonexistent,no
6153,8,114,1,nonexistent,no
6154,6,246,0,nonexistent,no
6155,7,134,1,failure,no
6156,0,225,0,nonexistent,yes
6157,4,128,0,nonexistent,no
6158,5,182,0,nonexistent,no
6159,9,233,0,nonexistent,no
6160,6,44,1,nonexistent,no
6161,8,119,1,success,no
6162,5,3,1,nonexistent,yes
6163,3,166,0,nonexistent,no
6164,1,64,0,nonexistent,yes
6165,1,121,0,nonexistent,yes
6166,5,198,0,nonexistent,no
6167,8,141,1,nonexistent,no
6168,5,60,0,nonexistent,no
6169,2,239,1,nonexistent,no
6170,8,110,0,nonexistent,no
6171,3,242,1,failure,no
6172,9,3,1,nonexistent,no
6173,6,212,1,nonexistent,no
6174,2,251,1,nonexistent,no
6175,1,196,1,nonexistent,no
6176,6,54,1,nonexistent,no
6177,2,181,1,failure,no
6178,9,214,1,nonexistent,no
6179,6,183,1,nonexistent,no
6180,9,194,0,nonexistent,no
6181,0,55,0,nonexistent,no
6182,1,62,0,nonexistent,no
6183,6,109,1,nonexistent,no
6184,7,73,0,nonexistent,yes
6185,8,242,0,nonexistent,no
6186,4,251,1,nonexistent,no
6187,5,18,0,nonexistent,no
6188,2,175,0,nonexistent,no
6189,0,253,1,nonexistent,no
6190,6,26,0,nonexistent,no
6191,0,226,0,nonexistent,no
6192,3,144,0,nonexistent,no
6193,1,149,0,nonexistent,no
6194,2,151,0,nonexistent,no
6195,5,94,1,nonexistent,no
6196,2,76,1,nonexistent,yes
6197,1,134,1,nonexistent,no
6198,2,148,0,nonexistent,no
6199,9,19,0,failure,no
6200,1,147,0,nonexistent,no
6201,1,3,0,nonexistent,no
6202,1,161,1,nonexistent,yes
6203,1,178,1,nonexistent,no
6204,6,171,0,nonexistent,no
6205,0,200,1,nonexistent,no
6206,4,187,1,nonexistent,no
6207,9,252,1,nonexistent,yes
6208,5,227,1,nonexistent,no
6209,0,11,1,nonexistent,no
6210,2,68,0,nonexistent,no
6211,1,97,0,success,no
6212,0,42,0,nonexistent,no
6213,2,66,1,nonexistent,no
6214,2,31,0,nonexistent,no
6215,8,34,0,nonexistent,no
6216,3,214,1,failure,no
6217,9,175,0,nonexistent,no
6218,9,22,0,nonexistent,no
6219,4,118,0,nonexistent,no
6220,6,162,0,nonexistent,no
6221,6,217,1,nonexistent,no
6222,4,228,0,success,yes
6223,8,147,0,nonexistent,no
6224,0,79,0,nonexistent,no
6225,8,253,1,nonexistent,no
6226,0,197,0,nonexistent,no
6227,7,241,1,nonexistent,no
6228,5,17,1,nonexistent,no
6229,1,250,1,nonexistent,no
6230,9,16,1,nonexistent,no
6231,2,134,1,nonexistent,yes
6232,1,39,1,nonexistent,no
6233,5,26,1,nonexistent,yes
6234,5,168,1,nonexistent,no
6235,9,104,1,nonexistent,no
6236,0,20,0,nonexistent,no
6237,9,118,0,success,yes
6238,5,206,0,nonexistent,no
6239,4,156,1,nonexistent,no
6240,1,20,0,nonexistent,no
6241,3,147,1,nonexistent,no
6242,0,66,0,success,no
6243,0,186,0,nonexistent,no
6244,5,12,0,nonexistent,no
6245,5,170,0,nonexistent,no
6246,0,44,1,nonexistent,no
6247,9,175,1,nonexistent,no
6248,5,129,0,nonexistent,no
6249,8,18,0,nonexistent,no
6250,2,136,0,failure,no
6251,1,151,0,nonexistent,no
6252,4,185,1,nonexistent,no
6253,5,194,0,nonexistent,no
6254,9,143,0,failure,no
6255,1,179,1,nonexistent,no
6256,7,189,0,nonexistent,yes
6257,7,65,0,nonexistent,no
6258,5,19,0,success,yes
6259,3,229,0,success,no
6260,2,76,0,nonexistent,yes
6261,0,131,0,nonexistent,no
6262,7,193,1,failure,no
6263,7,205,1,nonexistent,no
6264,2,102,0,failure,no
6265,6,175,1,nonexistent,no
6266,9,56,0,nonexistent,no
6267,0,49,1,nonexistent,no
6268,4,7,1,nonexistent,no
6269,9,128,1,nonexistent,no
6270,0,122,0,nonexistent,no
6271,5,145,0,nonexistent,no
6272,8,122,1,nonexistent,no
6273,8,213,0,nonexistent,yes
6274,0,206,0,nonexistent,no
6275,5,15,1,nonexistent,no
6276,7,213,1,nonexistent,no
6277,3,83,1,nonexistent,no
6278,9,63,0,nonexistent,no
6279,5,80,0,nonexistent,no
6280,5,215,0,nonexistent,no
6281,6,124,1,nonexistent,no
6282,8,208,0,success,yes
6283,8,12,0,nonexistent,no
6284,5,16,0,nonexistent,no
6285,1,65,0,nonexistent,no
6286,0,122,1,nonexistent,no
6287,5,140,1,nonexistent,no
