job_id,client_id,job,salary
J5275,5275,retired,$285k
J5276,5276,services,$215k
J5277,5277,admin.,$85k
J5278,5278,admin.,$215k
J5279,5279,technician,$185k
J5280,5280,entrepreneur,$165k
J5281,5281,services,$95k
J5282,5282,admin.,$35k
J5283,5283,technician,$125k
J5284,5284,self-employed,$185k
J5285,5285,blue-collar,$55k
J5286,5286,unemployed,$45k
J5287,5287,admin.,$65k
J5288,5288,blue-collar,$125k
J5289,5289,blue-collar,$65k
J5290,5290,admin.,$165k
J5291,5291,blue-collar,$285k
J5292,5292,services,$185k
J5293,5293,blue-collar,$185k
J5294,5294,management,$165k
J5295,5295,blue-collar,$125k
J5296,5296,admin.,$125k
J5297,5297,services,$165k
J5298,5298,housemaid,$215k
J5299,5299,services,$185k
J5300,5300,entrepreneur,$65k
J5301,5301,blue-collar,$105k
J5302,5302,admin.,$65k
J5303,5303,management,$285k
J5304,5304,blue-collar,$35k
J5305,5305,admin.,$125k
J5306,5306,self-employed,$75k
J5307,5307,technician,$215k
J5308,5308,unemployed,$185k
J5309,5309,technician,$185k
J5310,5310,unemployed,$95k
J5311,5311,entrepreneur,$215k
J5312,5312,blue-collar,$125k
J5313,5313,blue-collar,$45k
J5314,5314,admin.,$55k
J5315,5315,services,$165k
J5316,5316,technician,$215k
J5317,5317,entrepreneur,$65k
J5318,5318,management,$95k
J5319,5319,blue-collar,$125k
J5320,5320,housemaid,$285k
J5321,5321,services,$185k
J5322,5322,management,$165k
J5323,5323,services,$165k
J5324,5324,blue-collar,$125k
J5325,5325,blue-collar,$95k
J5326,5326,retired,$65k
J5327,5327,entrepreneur,$75k
J5328,5328,admin.,$185k
J5329,5329,admin.,$45k
J5330,5330,blue-collar,$35k
J5331,5331,blue-collar,$105k
J5332,5332,admin.,$55k
J5333,5333,services,$145k
J5334,5334,entrepreneur,$45k
J5335,5335,retired,$65k
J5336,5336,services,$85k
J5337,5337,admin.,$65k
J5338,5338,technician,$185k
J5339,5339,retired,$85k
J5340,5340,unemployed,$45k
J5341,5341,technician,$85k
J5342,5342,technician,$215k
J5343,5343,housemaid,$75k
J5344,5344,technician,$75k
J5345,5345,services,$245k
J5346,5346,unemployed,$245k
J5347,5347,admin.,$55k
J5348,5348,admin.,$285k
J5349,5349,technician,$165k
J5350,5350,admin.,$165k
J5351,5351,technician,$165k
J5352,5352,technician,$105k
J5353,5353,admin.,$95k
J5354,5354,technician,$285k
J5355,5355,blue-collar,$215k
J5356,5356,services,$245k
J5357,5357,blue-collar,$185k
J5358,5358,technician,$95k
J5359,5359,admin.,$245k
J5360,5360,blue-collar,$185k
J5361,5361,management,$245k
J5362,5362,admin.,$45k
J5363,5363,services,$105k
J5364,5364,blue-collar,$245k
J5365,5365,entrepreneur,$125k
J5366,5366,unemployed,$85k
J5367,5367,self-employed,$55k
J5368,5368,blue-collar,$75k
J5369,5369,self-employed,$185k
J5370,5370,admin.,$285k
J5371,5371,technician,$75k
J5372,5372,admin.,$35k
J5373,5373,blue-collar,$85k
J5374,5374,retired,$145k
J5375,5375,technician,$95k
J5376,5376,self-employed,$105k
J5377,5377,retired,$35k
J5378,5378,services,$145k
J5379,5379,admin.,$185k
J5380,5380,retired,$145k
J5381,5381,admin.,$85k
J5382,5382,blue-collar,$165k
J5383,5383,management,$105k
J5384,5384,student,$65k
J5385,5385,services,$125k
J5386,5386,management,$185k
J5387,5387,blue-collar,$55k
J5388,5388,entrepreneur,$185k
J5389,5389,retired,$125k
J5390,5390,admin.,$245k
J5391,5391,admin.,$35k
J5392,5392,admin.,$285k
J5393,5393,admin.,$165k
J5394,5394,services,$165k
J5395,5395,student,$55k
J5396,5396,blue-collar,$245k
J5397,5397,student,$35k
J5398,5398,admin.,$45k
J5399,5399,blue-collar,$165k
J5400,5400,management,$185k
J5401,5401,blue-collar,$125k
J5402,5402,unknown,$65k
J5403,5403,retired,$75k
J5404,5404,self-employed,$75k
J5405,5405,self-employed,$75k
J5406,5406,management,$35k
J5407,5407,services,$185k
J5408,5408,services,$105k
J5409,5409,retired,$35k
J5410,5410,technician,$245k
J5411,5411,management,$245k
J5412,5412,technician,$75k
J5413,5413,admin.,$285k
J5414,5414,management,$215k
J5415,5415,technician,$35k
J5416,5416,self-employed,$55k
J5417,5417,unemployed,$75k
J5418,5418,management,$125k
J5419,5419,management,$285k
J5420,5420,services,$165k
J5421,5421,services,$165k
J5422,5422,blue-collar,$105k
J5423,5423,admin.,$95k
J5424,5424,blue-collar,$165k
J5425,5425,admin.,$55k
J5426,5426,technician,$185k
J5427,5427,blue-collar,$45k
J5428,5428,management,$95k
J5429,5429,blue-collar,$35k
J5430,5430,technician,$85k
J5431,5431,blue-collar,$45k
J5432,5432,management,$95k
J5433,5433,blue-collar,$85k
J5434,5434,retired,$145k
J5435,5435,retired,$185k
J5436,5436,technician,$85k
J5437,5437,admin.,$45k
J5438,5438,admin.,$35k
J5439,5439,technician,$35k
J5440,5440,admin.,$245k
J5441,5441,technician,$55k
J5442,5442,blue-collar,$245k
J5443,5443,admin.,$95k
J5444,5444,services,$125k
J5445,5445,self-employed,$65k
J5446,5446,blue-collar,$35k
J5447,5447,technician,$45k
J5448,5448,unemployed,$215k
J5449,5449,unknown,$55k
J5450,5450,services,$105k
J5451,5451,admin.,$215k
J5452,5452,admin.,$165k
J5453,5453,retired,$55k
J5454,5454,entrepreneur,$45k
J5455,5455,services,$35k
J5456,5456,services,$45k
J5457,5457,admin.,$245k
J5458,5458,blue-collar,$65k
J5459,5459,services,$285k
J5460,5460,admin.,$45k
J5461,5461,services,$65k
J5462,5462,management,$95k
J5463,5463,management,$55k
J5464,5464,services,$75k
J5465,5465,admin.,$185k
J5466,5466,services,$65k
J5467,5467,admin.,$75k
J5468,5468,blue-collar,$165k
J5469,5469,blue-collar,$65k
J5470,5470,blue-collar,$105k
J5471,5471,unemployed,$45k
J5472,5472,student,$145k
J5473,5473,admin.,$85k
J5474,5474,blue-collar,$45k
J5475,5475,management,$125k
J5476,5476,blue-collar,$35k
J5477,5477,admin.,$45k
J5478,5478,admin.,$75k
J5479,5479,blue-collar,$35k
J5480,5480,blue-collar,$65k
J5481,5481,admin.,$85k
J5482,5482,technician,$125k
J5483,5483,retired,$285k
J5484,5484,services,$35k
J5485,5485,admin.,$85k
J5486,5486,entrepreneur,$105k
J5487,5487,admin.,$145k
J5488,5488,admin.,$85k
J5489,5489,technician,$185k
J5490,5490,services,$55k
J5491,5491,technician,$105k
J5492,5492,management,$85k
J5493,5493,retired,$215k
J5494,5494,admin.,$45k
J5495,5495,services,$75k
J5496,5496,admin.,$145k
J5497,5497,student,$105k
J5498,5498,blue-collar,$285k
J5499,5499,admin.,$75k
J5500,5500,blue-collar,$125k
J5501,5501,services,$125k
J5502,5502,admin.,$85k
J5503,5503,unknown,$35k
J5504,5504,entrepreneur,$165k
J5505,5505,admin.,$125k
J5506,5506,admin.,$65k
J5507,5507,technician,$125k
J5508,5508,admin.,$85k
J5509,5509,technician,$185k
J5510,5510,blue-collar,$95k
J5511,5511,admin.,$125k
J5512,5512,admin.,$185k
J5513,5513,management,$245k
J5514,5514,services,$125k
J5515,5515,management,$55k
J5516,5516,blue-collar,$145k
J5517,5517,admin.,$35k
J5518,5518,technician,$245k
J5519,5519,admin.,$75k
J5520,5520,technician,$105k
J5521,5521,technician,$65k
J5522,5522,admin.,$55k
J5523,5523,admin.,$75k
J5524,5524,admin.,$85k
J5525,5525,blue-collar,$45k
J5526,5526,admin.,$105k
J5527,5527,admin.,$215k
J5528,5528,self-employed,$55k
J5529,5529,admin.,$55k
J5530,5530,technician,$85k
J5531,5531,technician,$215k
J5532,5532,services,$245k
J5533,5533,entrepreneur,$125k
J5534,5534,unemployed,$75k
J5535,5535,blue-collar,$165k
J5536,5536,admin.,$85k
J5537,5537,technician,$285k
J5538,5538,blue-collar,$65k
J5539,5539,services,$125k
J5540,5540,blue-collar,$85k
J5541,5541,blue-collar,$245k
J5542,5542,technician,$35k
J5543,5543,entrepreneur,$65k
J5544,5544,management,$85k
J5545,5545,retired,$95k
J5546,5546,blue-collar,$285k
J5547,5547,unemployed,$95k
J5548,5548,services,$45k
J5549,5549,admin.,$95k
J5550,5550,services,$55k
J5551,5551,admin.,$35k
J5552,5552,blue-collar,$185k
J5553,5553,self-employed,$285k
J5554,5554,blue-collar,$145k
J5555,5555,services,$95k
J5556,5556,admin.,$45k
J5557,5557,entrepreneur,$35k
J5558,5558,admin.,$105k
J5559,5559,admin.,$65k
J5560,5560,technician,$185k
J5561,5561,self-employed,$105k
J5562,5562,services,$215k
J5563,5563,technician,$35k
J5564,5564,housemaid,$35k
J5565,5565,admin.,$85k
J5566,5566,blue-collar,$285k
J5567,5567,blue-collar,$125k
J5568,5568,blue-collar,$55k
J5569,5569,admin.,$285k
J5570,5570,blue-collar,$125k
J5571,5571,services,$75k
J5572,5572,self-employed,$245k
J5573,5573,admin.,$105k
J5574,5574,technician,$105k
J5575,5575,blue-collar,$125k
J5576,5576,services,$65k
J5577,5577,admin.,$145k
J5578,5578,management,$165k
J5579,5579,management,$185k
J5580,5580,admin.,$185k
J5581,5581,blue-collar,$285k
J5582,5582,technician,$215k
J5583,5583,entrepreneur,$185k
J5584,5584,unknown,$215k
J5585,5585,technician,$215k
J5586,5586,services,$145k
J5587,5587,technician,$215k
J5588,5588,retired,$45k
J5589,5589,admin.,$75k
J5590,5590,services,$215k
J5591,5591,technician,$65k
J5592,5592,services,$285k
J5593,5593,technician,$285k
J5594,5594,services,$85k
J5595,5595,services,$55k
J5596,5596,admin.,$165k
J5597,5597,student,$145k
J5598,5598,technician,$65k
J5599,5599,blue-collar,$45k
J5600,5600,management,$145k
J5601,5601,admin.,$35k
J5602,5602,blue-collar,$185k
J5603,5603,blue-collar,$95k
J5604,5604,admin.,$65k
J5605,5605,technician,$55k
J5606,5606,technician,$185k
J5607,5607,services,$185k
J5608,5608,technician,$35k
J5609,5609,retired,$65k
J5610,5610,admin.,$285k
J5611,5611,housemaid,$75k
J5612,5612,technician,$85k
J5613,5613,blue-collar,$245k
J5614,5614,technician,$95k
J5615,5615,management,$65k
J5616,5616,retired,$45k
J5617,5617,technician,$125k
J5618,5618,housemaid,$125k
J5619,5619,admin.,$45k
J5620,5620,admin.,$125k
J5621,5621,admin.,$95k
J5622,5622,admin.,$45k
J5623,5623,technician,$85k
J5624,5624,blue-collar,$105k
J5625,5625,blue-collar,$245k
J5626,5626,technician,$75k
J5627,5627,admin.,$125k
J5628,5628,technician,$35k
J5629,5629,blue-collar,$85k
J5630,5630,student,$95k
J5631,5631,unemployed,$215k
J5632,5632,blue-collar,$75k
J5633,5633,unemployed,$45k
J5634,5634,services,$105k
J5635,5635,blue-collar,$285k
J5636,5636,admin.,$35k
J5637,5637,admin.,$215k
J5638,5638,blue-collar,$285k
J5639,5639,admin.,$55k
J5640,5640,blue-collar,$65k
J5641,5641,admin.,$245k
J5642,5642,admin.,$95k
J5643,5643,services,$185k
J5644,5644,technician,$95k
J5645,5645,admin.,$285k
J5646,5646,services,$85k
J5647,5647,blue-collar,$145k
J5648,5648,blue-collar,$65k
J5649,5649,admin.,$75k
J5650,5650,retired,$245k
J5651,5651,retired,$125k
J5652,5652,blue-collar,$75k
J5653,5653,housemaid,$35k
J5654,5654,blue-collar,$165k
J5655,5655,admin.,$105k
J5656,5656,management,$215k
J5657,5657,technician,$85k
J5658,5658,services,$125k
J5659,5659,services,$145k
J5660,5660,retired,$55k
J5661,5661,services,$75k
J5662,5662,technician,$95k
J5663,5663,retired,$185k
J5664,5664,technician,$145k
J5665,5665,retired,$285k
J5666,5666,admin.,$35k
J5667,5667,admin.,$285k
J5668,5668,blue-collar,$85k
J5669,5669,services,$85k
J5670,5670,blue-collar,$35k
J5671,5671,blue-collar,$245k
J5672,5672,technician,$35k
J5673,5673,admin.,$105k
J5674,5674,blue-collar,$215k
J5675,5675,technician,$35k
J5676,5676,blue-collar,$55k
J5677,5677,blue-collar,$165k
J5678,5678,admin.,$55k
J5679,5679,admin.,$95k
J5680,5680,admin.,$215k
J5681,5681,management,$85k
J5682,5682,technician,$245k
J5683,5683,blue-collar,$45k
J5684,5684,admin.,$95k
J5685,5685,admin.,$105k
J5686,5686,admin.,$85k
J5687,5687,blue-collar,$45k
J5688,5688,admin.,$95k
J5689,5689,admin.,$75k
J5690,5690,services,$185k
J5691,5691,entrepreneur,$95k
J5692,5692,admin.,$165k
J5693,5693,management,$35k
J5694,5694,technician,$95k
J5695,5695,blue-collar,$185k
J5696,5696,technician,$85k
J5697,5697,admin.,$105k
J5698,5698,retired,$75k
J5699,5699,services,$95k
J5700,5700,technician,$245k
J5701,5701,entrepreneur,$65k
J5702,5702,services,$245k
J5703,5703,technician,$85k
J5704,5704,admin.,$165k
J5705,5705,services,$35k
J5706,5706,admin.,$95k
J5707,5707,blue-collar,$285k
J5708,5708,management,$95k
J5709,5709,technician,$215k
J5710,5710,technician,$65k
J5711,5711,retired,$185k
J5712,5712,technician,$145k
J5713,5713,admin.,$55k
J5714,5714,admin.,$35k
J5715,5715,blue-collar,$105k
J5716,5716,blue-collar,$285k
J5717,5717,admin.,$55k
J5718,5718,entrepreneur,$65k
J5719,5719,services,$185k
J5720,5720,self-employed,$165k
J5721,5721,technician,$145k
J5722,5722,entrepreneur,$75k
J5723,5723,self-employed,$185k
J5724,5724,student,$125k
J5725,5725,entrepreneur,$215k
J5726,5726,blue-collar,$245k
J5727,5727,blue-collar,$45k
J5728,5728,admin.,$285k
J5729,5729,admin.,$35k
J5730,5730,admin.,$35k
J5731,5731,retired,$285k
J5732,5732,retired,$85k
J5733,5733,admin.,$285k
J5734,5734,blue-collar,$75k
J5735,5735,services,$75k
J5736,5736,blue-collar,$145k
J5737,5737,technician,$95k
J5738,5738,unknown,$245k
J5739,5739,blue-collar,$245k
J5740,5740,admin.,$75k
J5741,5741,admin.,$55k
J5742,5742,entrepreneur,$75k
J5743,5743,blue-collar,$105k
J5744,5744,housemaid,$125k
J5745,5745,unemployed,$215k
J5746,5746,housemaid,$45k
J5747,5747,blue-collar,$165k
J5748,5748,student,$45k
J5749,5749,blue-collar,$245k
J5750,5750,blue-collar,$75k
J5751,5751,technician,$65k
J5752,5752,admin.,$245k
J5753,5753,blue-collar,$85k
J5754,5754,blue-collar,$75k
J5755,5755,technician,$85k
J5756,5756,self-employed,$145k
J5757,5757,technician,$215k
J5758,5758,entrepreneur,$65k
J5759,5759,admin.,$105k
J5760,5760,blue-collar,$45k
J5761,5761,technician,$285k
J5762,5762,unknown,$55k
J5763,5763,technician,$125k
J5764,5764,admin.,$185k
J5765,5765,admin.,$125k
J5766,5766,blue-collar,$55k
J5767,5767,blue-collar,$75k
J5768,5768,management,$245k
J5769,5769,blue-collar,$75k
J5770,5770,blue-collar,$245k
J5771,5771,retired,$55k
J5772,5772,services,$105k
J5773,5773,admin.,$245k
J5774,5774,management,$75k
J5775,5775,services,$65k
J5776,5776,admin.,$145k
J5777,5777,blue-collar,$45k
J5778,5778,services,$95k
J5779,5779,blue-collar,$165k
J5780,5780,technician,$285k
J5781,5781,student,$45k
J5782,5782,blue-collar,$215k
J5783,5783,blue-collar,$145k
J5784,5784,blue-collar,$45k
J5785,5785,blue-collar,$105k
J5786,5786,unemployed,$145k
J5787,5787,admin.,$105k
J5788,5788,blue-collar,$45k
J5789,5789,blue-collar,$165k
J5790,5790,student,$105k
J5791,5791,technician,$215k
J5792,5792,retired,$95k
J5793,5793,admin.,$55k
J5794,5794,self-employed,$245k
J5795,5795,management,$165k
J5796,5796,admin.,$185k
J5797,5797,technician,$45k
J5798,5798,blue-collar,$245k
J5799,5799,blue-collar,$35k
J5800,5800,admin.,$105k
J5801,5801,technician,$85k
J5802,5802,self-employed,$85k
J5803,5803,student,$145k
J5804,5804,unemployed,$185k
J5805,5805,blue-collar,$35k
J5806,5806,admin.,$85k
J5807,5807,technician,$215k
J5808,5808,technician,$145k
J5809,5809,technician,$125k
J5810,5810,blue-collar,$105k
J5811,5811,technician,$125k
J5812,5812,technician,$165k
J5813,5813,admin.,$55k
J5814,5814,blue-collar,$215k
J5815,5815,admin.,$35k
J5816,5816,technician,$35k
J5817,5817,retired,$95k
J5818,5818,unemployed,$55k
J5819,5819,admin.,$245k
J5820,5820,blue-collar,$145k
J5821,5821,admin.,$105k
J5822,5822,blue-collar,$185k
J5823,5823,admin.,$65k
J5824,5824,admin.,$55k
J5825,5825,management,$55k
J5826,5826,blue-collar,$165k
J5827,5827,admin.,$285k
J5828,5828,entrepreneur,$105k
J5829,5829,blue-collar,$35k
J5830,5830,management,$85k
J5831,5831,technician,$215k
J5832,5832,admin.,$145k
J5833,5833,admin.,$165k
J5834,5834,self-employed,$65k
J5835,5835,entrepreneur,$125k
J5836,5836,admin.,$145k
J5837,5837,housemaid,$125k
J5838,5838,housemaid,$45k
J5839,5839,management,$55k
J5840,5840,admin.,$75k
J5841,5841,unemployed,$165k
J5842,5842,blue-collar,$215k
J5843,5843,blue-collar,$165k
J5844,5844,blue-collar,$165k
J5845,5845,admin.,$95k
J5846,5846,admin.,$285k
J5847,5847,retired,$95k
J5848,5848,admin.,$55k
J5849,5849,blue-collar,$215k
J5850,5850,entrepreneur,$45k
J5851,5851,management,$185k
J5852,5852,admin.,$145k
J5853,5853,technician,$95k
J5854,5854,blue-collar,$285k
J5855,5855,unemployed,$75k
J5856,5856,admin.,$245k
J5857,5857,blue-collar,$285k
J5858,5858,admin.,$85k
J5859,5859,housemaid,$105k
J5860,5860,technician,$55k
J5861,5861,admin.,$65k
J5862,5862,technician,$85k
J5863,5863,blue-collar,$65k
J5864,5864,blue-collar,$215k
J5865,5865,technician,$145k
J5866,5866,blue-collar,$165k
J5867,5867,entrepreneur,$85k
J5868,5868,admin.,$215k
J5869,5869,services,$285k
J5870,5870,blue-collar,$95k
J5871,5871,admin.,$125k
J5872,5872,management,$35k
J5873,5873,admin.,$65k
J5874,5874,retired,$125k
J5875,5875,admin.,$75k
J5876,5876,management,$165k
J5877,5877,blue-collar,$65k
J5878,5878,technician,$85k
J5879,5879,technician,$125k
J5880,5880,unknown,$35k
J5881,5881,blue-collar,$215k
J5882,5882,student,$245k
J5883,5883,blue-collar,$145k
J5884,5884,self-employed,$165k
J5885,5885,technician,$285k
J5886,5886,admin.,$185k
J5887,5887,management,$65k
J5888,5888,student,$215k
J5889,5889,technician,$35k
J5890,5890,technician,$95k
J5891,5891,blue-collar,$65k
J5892,5892,management,$95k
J5893,5893,blue-collar,$55k
J5894,5894,admin.,$285k
J5895,5895,retired,$55k
J5896,5896,technician,$45k
J5897,5897,technician,$285k
J5898,5898,services,$35k
J5899,5899,management,$285k
J5900,5900,admin.,$215k
J5901,5901,services,$145k
J5902,5902,admin.,$75k
J5903,5903,admin.,$165k
J5904,5904,admin.,$55k
J5905,5905,management,$125k
J5906,5906,services,$65k
J5907,5907,technician,$65k
J5908,5908,blue-collar,$215k
J5909,5909,blue-collar,$75k
J5910,5910,admin.,$185k
J5911,5911,admin.,$245k
J5912,5912,technician,$95k
J5913,5913,management,$55k
J5914,5914,blue-collar,$45k
J5915,5915,technician,$45k
J5916,5916,retired,$35k
J5917,5917,blue-collar,$65k
J5918,5918,entrepreneur,$165k
J5919,5919,technician,$35k
J5920,5920,technician,$95k
J5921,5921,housemaid,$55k
J5922,5922,technician,$215k
J5923,5923,services,$165k
J5924,5924,self-employed,$45k
J5925,5925,services,$245k
J5926,5926,blue-collar,$45k
J5927,5927,retired,$65k
J5928,5928,services,$165k
J5929,5929,services,$65k
J5930,5930,admin.,$185k
J5931,5931,admin.,$65k
J5932,5932,entrepreneur,$75k
J5933,5933,self-employed,$125k
J5934,5934,technician,$45k
J5935,5935,unemployed,$65k
J5936,5936,services,$55k
J5937,5937,technician,$95k
J5938,5938,admin.,$105k
J5939,5939,admin.,$145k
J5940,5940,technician,$95k
J5941,5941,technician,$215k
J5942,5942,services,$185k
J5943,5943,services,$185k
J5944,5944,services,$245k
J5945,5945,admin.,$55k
J5946,5946,admin.,$45k
J5947,5947,admin.,$75k
J5948,5948,blue-collar,$85k
J5949,5949,entrepreneur,$65k
J5950,5950,blue-collar,$245k
J5951,5951,unknown,$145k
J5952,5952,unemployed,$285k
J5953,5953,technician,$145k
J5954,5954,blue-collar,$85k
J5955,5955,entrepreneur,$145k
J5956,5956,blue-collar,$85k
J5957,5957,admin.,$285k
J5958,5958,self-employed,$45k
J5959,5959,services,$95k
J5960,5960,admin.,$185k
J5961,5961,housemaid,$95k
J5962,5962,services,$95k
J5963,5963,management,$285k
J5964,5964,admin.,$285k
J5965,5965,blue-collar,$35k
J5966,5966,self-employed,$45k
J5967,5967,unemployed,$185k
J5968,5968,entrepreneur,$105k
J5969,5969,blue-collar,$55k
J5970,5970,retired,$35k
J5971,5971,management,$65k
J5972,5972,management,$215k
J5973,5973,technician,$75k
J5974,5974,housemaid,$85k
J5975,5975,technician,$185k
J5976,5976,management,$65k
J5977,5977,technician,$165k
J5978,5978,housemaid,$165k
J5979,5979,technician,$105k
J5980,5980,blue-collar,$45k
J5981,5981,blue-collar,$105k
J5982,5982,admin.,$65k
J5983,5983,student,$125k
J5984,5984,self-employed,$215k
J5985,5985,blue-collar,$45k
J5986,5986,admin.,$215k
J5987,5987,services,$215k
J5988,5988,admin.,$165k
J5989,5989,self-employed,$165k
J5990,5990,student,$35k
J5991,5991,admin.,$245k
J5992,5992,technician,$185k
J5993,5993,unemployed,$185k
J5994,5994,entrepreneur,$45k
J5995,5995,technician,$75k
J5996,5996,housemaid,$55k
J5997,5997,housemaid,$85k
J5998,5998,admin.,$145k
J5999,5999,unemployed,$185k
J6000,6000,services,$185k
J6001,6001,admin.,$65k
J6002,6002,blue-collar,$85k
J6003,6003,services,$85k
J6004,6004,technician,$75k
J6005,6005,admin.,$145k
J6006,6006,admin.,$215k
J6007,6007,student,$245k
J6008,6008,unemployed,$245k
J6009,6009,blue-collar,$95k
J6010,6010,services,$95k
J6011,6011,blue-collar,$165k
J6012,6012,blue-collar,$125k
J6013,6013,services,$45k
J6014,6014,management,$85k
J6015,6015,admin.,$65k
J6016,6016,self-employed,$45k
J6017,6017,admin.,$35k
J6018,6018,technician,$35k
J6019,6019,technician,$35k
J6020,6020,retired,$35k
J6021,6021,admin.,$85k
J6022,6022,blue-collar,$65k
J6023,6023,blue-collar,$165k
J6024,6024,technician,$165k
J6025,6025,technician,$285k
J6026,6026,admin.,$125k
J6027,6027,management,$285k
J6028,6028,technician,$125k
J6029,6029,blue-collar,$85k
J6030,6030,unemployed,$95k
J6031,6031,technician,$285k
J6032,6032,admin.,$105k
J6033,6033,self-employed,$65k
J6034,6034,services,$145k
J6035,6035,services,$95k
J6036,6036,management,$65k
J6037,6037,admin.,$105k
J6038,6038,retired,$145k
J6039,6039,technician,$45k
J6040,6040,admin.,$165k
J6041,6041,technician,$185k
J6042,6042,blue-collar,$285k
J6043,6043,unemployed,$55k
J6044,6044,admin.,$75k
J6045,6045,technician,$125k
J6046,6046,blue-collar,$215k
J6047,6047,admin.,$35k
J6048,6048,blue-collar,$75k
J6049,6049,unemployed,$55k
J6050,6050,technician,$35k
J6051,6051,technician,$75k
J6052,6052,unemployed,$45k
J6053,6053,management,$185k
J6054,6054,admin.,$75k
J6055,6055,blue-collar,$125k
J6056,6056,admin.,$215k
J6057,6057,self-employed,$125k
J6058,6058,blue-collar,$105k
J6059,6059,technician,$45k
J6060,6060,admin.,$185k
J6061,6061,management,$65k
J6062,6062,admin.,$145k
J6063,6063,management,$105k
J6064,6064,blue-collar,$125k
J6065,6065,blue-collar,$125k
J6066,6066,admin.,$285k
J6067,6067,blue-collar,$85k
J6068,6068,retired,$35k
J6069,6069,technician,$65k
J6070,6070,admin.,$245k
J6071,6071,technician,$105k
J6072,6072,admin.,$45k
J6073,6073,admin.,$45k
J6074,6074,services,$55k
J6075,6075,services,$105k
J6076,6076,admin.,$45k
J6077,6077,blue-collar,$125k
J6078,6078,technician,$45k
J6079,6079,management,$45k
J6080,6080,blue-collar,$35k
J6081,6081,management,$105k
J6082,6082,technician,$185k
J6083,6083,housemaid,$245k
J6084,6084,blue-collar,$75k
J6085,6085,technician,$45k
J6086,6086,admin.,$85k
J6087,6087,services,$65k
J6088,6088,admin.,$35k
J6089,6089,technician,$55k
J6090,6090,admin.,$215k
J6091,6091,admin.,$165k
J6092,6092,blue-collar,$105k
J6093,6093,blue-collar,$65k
J6094,6094,technician,$65k
J6095,6095,entrepreneur,$85k
J6096,6096,admin.,$55k
J6097,6097,housemaid,$85k
J6098,6098,technician,$55k
J6099,6099,admin.,$75k
J6100,6100,self-employed,$95k
J6101,6101,blue-collar,$55k
J6102,6102,technician,$105k
J6103,6103,unknown,$145k
J6104,6104,blue-collar,$185k
J6105,6105,technician,$215k
J6106,6106,blue-collar,$95k
J6107,6107,management,$35k
J6108,6108,admin.,$245k
J6109,6109,entrepreneur,$185k
J6110,6110,unemployed,$185k
J6111,6111,technician,$55k
J6112,6112,blue-collar,$145k
J6113,6113,technician,$145k
J6114,6114,blue-collar,$105k
J6115,6115,services,$95k
J6116,6116,admin.,$185k
J6117,6117,admin.,$95k
J6118,6118,self-employed,$45k
J6119,6119,services,$95k
J6120,6120,admin.,$45k
J6121,6121,admin.,$65k
J6122,6122,admin.,$55k
J6123,6123,blue-collar,$285k
J6124,6124,self-employed,$185k
J6125,6125,technician,$105k
J6126,6126,blue-collar,$285k
J6127,6127,blue-collar,$55k
J6128,6128,services,$185k
J6129,6129,admin.,$185k
J6130,6130,blue-collar,$165k
J6131,6131,technician,$145k
J6132,6132,retired,$105k
J6133,6133,technician,$185k
J6134,6134,blue-collar,$65k
J6135,6135,blue-collar,$185k
J6136,6136,services,$35k
J6137,6137,services,$165k
J6138,6138,admin.,$45k
J6139,6139,technician,$215k
J6140,6140,services,$35k
J6141,6141,admin.,$55k
J6142,6142,admin.,$105k
J6143,6143,housemaid,$75k
J6144,6144,management,$35k
J6145,6145,technician,$165k
J6146,6146,admin.,$125k
J6147,6147,technician,$165k
J6148,6148,blue-collar,$85k
J6149,6149,admin.,$55k
J6150,6150,student,$105k
J6151,6151,management,$285k
J6152,6152,blue-collar,$45k
J6153,6153,self-employed,$215k
J6154,6154,technician,$95k
J6155,6155,technician,$185k
J6156,6156,services,$95k
J6157,6157,entrepreneur,$95k
J6158,6158,technician,$105k
J6159,6159,admin.,$145k
J6160,6160,technician,$285k
J6161,6161,unemployed,$245k
J6162,6162,retired,$85k
J6163,6163,management,$285k
J6164,6164,technician,$65k
J6165,6165,admin.,$85k
J6166,6166,blue-collar,$75k
J6167,6167,admin.,$35k
J6168,6168,self-employed,$65k
J6169,6169,management,$95k
J6170,6170,self-employed,$65k
J6171,6171,admin.,$85k
J6172,6172,technician,$75k
J6173,6173,technician,$95k
J6174,6174,admin.,$165k
J6175,6175,technician,$165k
J6176,6176,services,$55k
J6177,6177,services,$35k
J6178,6178,entrepreneur,$55k
J6179,6179,blue-collar,$215k
J6180,6180,technician,$85k
J6181,6181,blue-collar,$145k
J6182,6182,blue-collar,$165k
J6183,6183,blue-collar,$65k
J6184,6184,admin.,$95k
J6185,6185,services,$145k
J6186,6186,technician,$95k
J6187,6187,technician,$245k
J6188,6188,blue-collar,$65k
J6189,6189,admin.,$95k
J6190,6190,management,$215k
J6191,6191,admin.,$75k
J6192,6192,technician,$185k
J6193,6193,services,$125k
J6194,6194,housemaid,$65k
J6195,6195,unknown,$45k
J6196,6196,admin.,$165k
J6197,6197,blue-collar,$145k
J6198,6198,technician,$75k
J6199,6199,management,$125k
J6200,6200,blue-collar,$285k
J6201,6201,services,$185k
J6202,6202,management,$145k
J6203,6203,blue-collar,$45k
J6204,6204,services,$55k
J6205,6205,management,$45k
